p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.5364586650085916e-72,0.7879527106995781,0.285,0.162,6.835974599461607e-68,0,Sdc4
2.2074310914105964e-71,0.31859807689345543,0.886,0.822,4.2669642996966827e-67,0,Polr1c
2.3644655297800367e-71,0.8402339371680703,0.333,0.206,4.570511869064811e-67,0,Cblb
9.40628250000099e-71,0.41382778234369644,0.49,0.336,1.8182344072501914e-66,0,Cox6b2
1.5639514009298738e-70,0.28825085561089414,0.918,0.872,3.0231180579974463e-66,0,Polr2d
2.7589072342827636e-70,0.5609251752619273,0.607,0.488,5.332967683868581e-66,0,Slc16a1
4.420173955021908e-70,0.6082793212240514,0.517,0.383,8.544196255057349e-66,0,Ajuba
4.4888013645990055e-69,0.5429806128689552,0.552,0.397,8.676853037769877e-65,0,Rragd
1.1147588956871667e-68,0.6780914425005626,0.497,0.375,2.1548289453632933e-64,0,Clcn3
1.3357873168210532e-68,0.29385387257902884,0.937,0.897,2.582076883415096e-64,0,Fam136a
1.9249070089834362e-68,0.25135429150165867,0.971,0.903,3.720845248364982e-64,0,Pcbp4
1.0396370751843955e-67,0.6256353395175225,0.671,0.523,2.0096184663314363e-63,0,Pdcd4
